SchulNr;Regschl;ABez1;ABez2;ABez3;PLZ;Ort;Strasse;TelVorw;Telefon;FaxVorw;Fax;ModemVorw;Modem;SF;OeffPri;KurzBez;SchBetrSchl;SchBetrSchlDatum;ArtderTraegerschaft;SchultraegerNr;Schulgliederung;Schulart;Ganztagsbetrieb;FSP;Verbund;Bus;Fachberater;FachberHauptamtl;TelNrDBSalt;RP;Email;URL;CD;Stift;OGTS;SELB;Internat;InternatPlaetze;SMail;SportImAbi;Tal;KonKop;KoRe;KoHo
"193355";"116000";"Gesamtschule Rheydt-Mülfort";"der Stadt Mönchengladbach";"";"41238";"Mönchengladbach";"Realschulstr. 14";"02166";"946670";"02166";"9466799";null;null;"15";"1";"Mönchengladbach, GE Rheydt-Mülfort";1;"19970801";"03";"10091";null;"";"1";" ";"0";"0";null;null;null;" ";"193355@schule.nrw.de";"http://www.gesamtschule-muelfort.de";1;0;"0";"0";"0";0;null;"0";"0";"0";322120;5669871
"193367";"378004";"Städt. Gem. Grundschule Paffrath";"- Primarstufe -";"";"51469";"Bergisch Gladbach";"Paffrather Str. 296";"02202";"57681";"02202";"55103";null;null;"02";"1";"Bergisch Gladbach, GG Paffrath";1;"19960801";"06";"13020";"";"GMS";"0";" ";"0";"0";null;null;null;" ";"193367@schule.nrw.de";"http://www.ggs-paffrath.de";1;0;"1";"0";"0";0;null;"0";"0";"0";366815;5651382
"193379";"119000";"Gesamtschule Weierheide";"";"";"46149";"Oberhausen";"Egelsfurthstr. 66";"0208";"699570";"0208";"6995711";null;null;"15";"1";"Oberhausen, GE Weierheide";1;"19970801";"03";"10121";null;"";"1";" ";"0";"0";null;null;null;" ";"193379@schule.nrw.de";"http://www.ge-weierheide.de";1;0;"0";"0";"0";0;null;"0";"0";"1";349388;5709582
"193380";"914000";"Freie Evangelische Schule Hagen";"Private Grundschule des Vereins";"Freie Evangelische Schule e.V.";"58135";"Hagen";"Hammerstr. 6a";"02331";"3777720";"02331";"3777727";null;null;"02";"2";"Hagen, EG Freie Evangelische Schule";1;"19950801";"36";"76510";"";"EVB";"0";" ";"0";"0";null;null;null;" ";"193380@schule.nrw.de";"http://www.fesh-hagen.de";1;0;"0";"0";"0";0;null;"0";"0";"0";390554;5690146
"193392";"122000";"Andrews Advent-Grundschule";"Staatl. genehm. priv. Ersatzschule der";"Freikirche d. Siebten-Tags-Advent.in NRW";"42655";"Solingen";"Kreuzweger Str. 3";"0212";"2246464";"";"";null;null;"02";"2";"Solingen, GG Andrews Advent";1;"19960801";"44";"76545";"";"GMS";"0";" ";"0";"0";null;null;null;" ";"193392@schule.nrw.de";"";1;0;"0";"0";"0";0;null;"0";"0";"0";364639;5671245
"193409";"566004";"Borndalschule";"Kath. Grundschule";"";"48341";"Altenberge";"Gooiker Platz 3";"02505";"991713";"02505";"991715";null;null;"02";"1";"Altenberge, KG Borndal";1;"19980801";"06";"14709";"";"RKB";"0";" ";"0";"0";null;null;null;" ";"193409@schule.nrw.de";"";1;0;"1";"0";"0";0;null;"0";"0";"0";394868;5767752
"193410";"154036";"Karl Kisters Realschule";"Stadt Kleve";"- Sekundarstufe I -";"47533";"Kleve";"Lindenstr. 3a";"02821";"78123";"02821";"781243";null;null;"10";"1";"Kleve, RS Karl Kisters";1;"19970801";"06";"12087";null;"";"0";" ";"0";"0";null;null;null;" ";"193410@schule.nrw.de";"http://kkrs-kellen.de";1;0;"0";"0";"0";0;null;"0";"0";"0";303633;5741998
"193422";"754036";"Pollhansschule  Gem. Grundschule";"der Gemeinde Schloß Holte-Stukenbrock";"- Primarstufe -";"33758";"Schloß Holte-Stukenbrock";"Jahnstr. 15";"05207";"921471";"05207";"889899";null;null;"02";"1";"Schloß Holte-Stukenbrock, GG Pollhans";1;"19970801";"06";"15180";"";"GMS";"0";" ";"0";"0";null;null;null;" ";"193422@schule.nrw.de";"";1;0;"1";"0";"0";0;null;"0";"0";"0";473214;5750523
"193434";"124000";"Ita-Wegman-Berufskolleg, Staatl. genehm.";"priv. Ersatzschule-Berufsfeld Sozial-und";"Gesundheitsw.d.Ita Wegman Bildungsz.e.V.";"42399";"Wuppertal";"Am Kriegermal 3a";"0202";"2611199";"0202";"2611198";null;null;"30";"2";"Wuppertal, BK Ita-Wegman";1;"19970201";"36";"74421";"";"";"0";" ";"0";"0";null;null;null;" ";"193434@schule.nrw.de";"http://www.fachschule-wuppertal.de";1;0;"0";"0";"0";0;null;"0";"0";"0";380700;5678863
"193458";"334002";"Maria-Montessori-Schule";"Städt. Gesamtschule";"- Sekundarstufen I und II -";"52066";"Aachen";"Bergische Gasse 18";"0241";"474260";"0241";"4742647";null;null;"15";"1";"Aachen, GE Maria-Montessori";1;"19970801";"03";"10194";null;"";"1";" ";"0";"0";null;null;null;" ";"193458@schule.nrw.de";"http://www.mmge-ac.de";1;0;"0";"0";"0";0;null;"0";"0";"0";295751;5627798
"193483";"974052";"Norbertschule";"Städt. Kath. Bekenntnisschule";"";"59457";"Werl";"Lindenallee 9";"02922";"97720";"02922";"977233";null;null;"02";"1";"Werl, KG Norbertschule";1;"19970801";"06";"17759";"";"RKB";"0";" ";"0";"0";null;null;null;" ";"193483@schule.nrw.de";"";1;0;"1";"0";"0";0;null;"0";"0";"0";423767;5711502
"193495";"711000";"Gesamtschule Rosenhöhe";"- Sekundarstufen I und II -";"der Stadt Bielefeld";"33647";"Bielefeld";"An der Rosenhöhe 11";"0521";"515616";"0521";"515457";null;null;"15";"1";"Bielefeld, GE Rosenhöhe";1;"19970801";"03";"10261";null;"";"1";" ";"0";"0";null;null;null;" ";"193495@schule.nrw.de";"http://www.gesamtschule-rosenhoehe.de";1;0;"0";"0";"0";0;null;"0";"1";"0";467655;5759426
"193501";"113000";"Städt. Gesamtschule Holsterhausen";"- Sekundarstufen I und II -";"";"45147";"Essen";"Böcklinstr. 27";"0201";"8784930";"0201";"8784931";null;null;"15";"1";"Essen, GE Holsterhausen";1;"19970801";"03";"10066";null;"";"1";" ";"0";"0";null;null;null;" ";"193501@schule.nrw.de";"http://www.gesamtschule-essen-holsterhausen.de/";1;0;"0";"0";"0";0;null;"1";"0";"0";360134;5700628
"193513";"374020";"Gymnasium Lindlar";"";"";"51789";"Lindlar";"Vossbrucher Str. 1";"02266";"901230";"02266";"9012322";null;null;"20";"1";"Lindlar, Gym Voßbrucher Str.";1;"19980801";"06";"13067";null;"";"0";" ";"0";"0";null;null;null;" ";"193513@schule.nrw.de";"http://www.gymnasium-lindlar.de";1;0;"0";"0";"0";0;null;"0";"0";"0";386089;5652815
"193525";"362032";"Städt. Gem. Grundschule Türnich";"- Primarstufe -";"";"50169";"Kerpen";"Rosentalstr. 14-16";"02237";"972961";"02237";"972962";null;null;"02";"1";"Kerpen, GG Türnich";1;"19970801";"06";"12646";"";"GMS";"0";" ";"0";"0";null;null;null;" ";"193525@schule.nrw.de";"http://www.grundschule-tuernich.de";1;0;"1";"0";"0";0;null;"0";"0";"0";341732;5636629
"193537";"774032";"Lise-Meitner-Realschule";"Realschule der Stadt Paderborn";"";"33104";"Paderborn";"Lise-Meitner-Str. 1";"05251";"21980";"05251";"21982";null;null;"10";"1";"Paderborn, RS Lise-Meitner";1;"19970801";"06";"16100";null;"";"0";" ";"0";"0";null;null;null;" ";"193537@schule.nrw.de";"http://rs-lisemeitner.lspb.de";1;0;"0";"0";"0";0;null;"0";"0";"0";480706;5730847
"193549";"382076";"Bodenberg-Schule";"Gem. Grundschule";"";"51570";"Windeck";"Elsternweg 8";"02292";"40295";"";"";null;null;"02";"1";"Windeck, GG Bodenberg-Schule";1;"19970801";"06";"13341";"";"GMS";"0";" ";"0";"0";null;null;null;" ";"193549@schule.nrw.de";"";1;0;"0";"0";"0";0;null;"0";"0";"0";400889;5629820
"193550";"166036";"Lise-Meitner-Gymnasium";"Städt. Gymnasium Willich-Anrath";"";"47877";"Willich";"Hausbroicher Str. 40";"02156";"480490";"02156";"480499";null;null;"20";"1";"Willich, Gym Lise-Meitner";1;"19980801";"06";"12040";null;"";"0";" ";"0";"0";null;null;null;" ";"193550@schule.nrw.de";"http://www.lise-meitner-gym.de";1;0;"0";"0";"0";0;null;"0";"0";"0";323447;5683762
"193562";"754040";"Georg-Müller-Schule";"Priv. Evangelikale Bekenntnisschule";"- Primarstufe -";"33803";"Steinhagen";"Unterer Steinweg 14";"05204";"2066";"05204";"2069";null;null;"02";"2";"Steinhagen, EG Georg-Müller-Schule";1;"19970801";"44";"73556";"";"EVB";"0";" ";"0";"0";null;null;null;" ";"193562@schule.nrw.de";"http://gms-net.de";1;0;"1";"0";"0";0;null;"0";"0";"0";462090;5762088
"193574";"962036";"Städt. Gem. Grundschule Am Kohlberg";"- Primarstufe -";"";"58540";"Meinerzhagen";"Schulzentrum Rothenstein ";"02354";"904604";"02354";"904605";null;null;"02";"1";"Meinerzhagen, GG Am Kohlberg";1;"19970801";"06";"16378";"";"GMS";"0";" ";"0";"0";null;null;null;" ";"193574@schule.nrw.de";"https://www.grundschuleamkohlberg.de/";1;0;"1";"0";"0";0;null;"0";"0";"0";406281;5662717
"193586";"154016";"Gesamtschule Mittelkreis";"Erste Gesamtschule im Kreis Kleve";"- Sekundarstufen I und II -";"47574";"Goch";"Südring 28";"02823";"928160";"02823";"9281679";null;null;"15";"1";"Goch, GE Mittelkreis";1;"19970801";"08";"77422";null;"";"1";" ";"0";"0";null;null;null;" ";"193586@schule.nrw.de";"http://www.ge-mittelkreis.de";1;0;"0";"0";"0";0;null;"0";"0";"0";303461;5728457
"193598";"970008";"Gemeinschaftsgrundschule Hickengrund";"der Gemeinde Burbach";"- Primarstufe -";"57299";"Burbach";"Schulstr. 17";"02736";"291016";"02736";"291018";null;null;"02";"1";"Burbach, GG (Verb.) Hickengrund";1;"19970801";"06";"17632";"";"GMS";"0";" ";"2";"0";null;null;null;" ";"193598@schule.nrw.de";"http://grundschule-hickengrund.weebly.com";1;0;"1";"0";"0";0;null;"0";"0";"0";439135;5621164
"193630";"754008";"Janusz-Korczak-Gesamtschule";"Städt. Gesamtschule";"- Sekundarstufen I und II -";"33334";"Gütersloh";"Schledebrückstr. 170";"05241";"50528110";"05241";"50528131";null;null;"15";"1";"Gütersloh, GE Janusz-Korczak";1;"19980801";"06";"16238";null;"";"1";" ";"0";"0";null;null;null;" ";"193630@schule.nrw.de";"http://www.jkg-gt.de";1;0;"0";"0";"0";0;null;"0";"0";"1";456483;5748348
"193641";"913000";"Europaschule Dortmund";"Städt. Gesamtschule";"- Sekundarstufen I und II -";"44143";"Dortmund";"Am Gottesacker 64";"0231";"5622750";"0231";"56227525";null;null;"15";"1";"Dortmund, GE Europaschule";1;"19980801";"03";"10297";null;"";"1";" ";"0";"0";null;null;null;" ";"193641@schule.nrw.de";"http://www.europaschule-dortmund.de";1;0;"0";"0";"0";0;null;"0";"0";"1";398204;5707709
"193653";"970032";"Schule am Sonnenhang, Fördersch. in fr.";"Trägerschaft mit dem FSP Geistige Entw.";"d.Schulen d. AWO im Kr.Siegen-Witt. GmbH";"57250";"Netphen";"Nahtweg 10";"02737";"5053";"02737";"505413";null;null;"08";"2";"Netphen, FÖ GG Schule am Sonnenhang";1;"19970801";"99";"72825";null;"";"1";"GB";"0";"0";null;null;null;" ";"193653@schule.nrw.de";"";1;0;"0";"0";"0";0;null;"0";"0";"0";439842;5637612
"193665";"558016";"Annette-von-Droste-Hülshoff-Gymnasium";"Städtisches Gymnasium";"- Sekundarstufen I u. II -";"48249";"Dülmen";"Friedrich-Ruin-Str. 35";"02594";"7831180";"02594";"78311812";null;null;"20";"1";"Dülmen, Gym Annette-von-Droste-Hülshoff";1;"19990801";"06";"14000";null;"";"0";" ";"0";"0";null;null;null;" ";"193665@schule.nrw.de";"http://avd.duelmen.org.";1;0;"0";"0";"0";0;null;"1";"0";"0";381988;5743198
"193689";"566084";"Heinrich-Neuy-Schule";"Städt. Gem. Grundschule Steinfurt";"";"48565";"Steinfurt";"Kaiser-Otto-Str. 5";"02552";"996975";"02552";"978144";null;null;"02";"1";"Steinfurt, GG Heinrich-Neuy";1;"19980801";"06";"14679";"";"GMS";"0";" ";"0";"0";null;null;null;" ";"193689@schule.nrw.de";"http://www.heinrich-neuy-schule.de";1;0;"1";"0";"0";0;null;"0";"0";"1";390045;5775254
"193690";"970040";"Freie Christliche Schule Siegen";"- Hauptschule -";"- Sekundarstufe I (Ersatzschule) -";"57074";"Siegen";"Augärtenstr. 15";"0271";"7734350";"0271";"77343529";null;null;"04";"2";"Siegen, EH Freie Christliche Schule";2;"20140801";"44";"73570";null;"EVB";"0";" ";"0";"0";null;null;null;" ";"193690@schule.nrw.de";"http://www.fcs-siegen.de";1;0;"0";"0";"0";0;null;"0";"0";"0";433813;5635745
"193719";"112000";"Realschule Fahrn";"Städtische Realschule";"der Sekundarstufe I";"47169";"Duisburg";"Netzestr. 1";"0203";"4850480";"0203";"48504820";null;null;"10";"1";"Duisburg, RS Fahrn";1;"19980801";"03";"10054";null;"";"0";" ";"0";"0";null;null;null;" ";"193719@schule.nrw.de";"http://www.realschule-fahrn.de";1;0;"0";"0";"0";0;null;"0";"0";"1";343922;5709584
"193720";"754036";"Gemeinschaftsgrundsch.Grauthoff/Elbracht";"Grundschulverbund der Stadt";"Schloß Holte-Stukenbrock, Primarstufe";"33758";"Schloß Holte-Stukenbrock";"Falkenstr. 27";"05207";"2092";"05207";"889275";null;null;"02";"1";"Schloß Holte-Stukenbrock,GG Verb.Graut/E";1;"19980801";"06";"15180";"";"GMS";"0";" ";"2";"0";null;null;null;" ";"193720@schule.nrw.de";"";1;0;"1";"0";"0";0;null;"0";"0";"0";472928;5751805
"193744";"170016";"Gesamtschule Hünxe";"Schule der Sekundarstufe I und II";"";"46569";"Hünxe";"In den Elsen 34";"02858";"90960";"02858";"909623";null;null;"15";"1";"Hünxe, GE In den Elsen";1;"19980801";"06";"11423";null;"";"1";" ";"0";"0";null;null;null;" ";"193744@schule.nrw.de";"";1;0;"0";"0";"0";0;null;"0";"0";"0";345658;5723104
"193770";"111000";"Städt. Georg-Schulhoff-Realschule";"- Sekundarstufe I -";"";"40627";"Düsseldorf";"Kamper Weg 291";"0211";"279481";"0211";"9269312";null;null;"10";"1";"Düsseldorf, RS Georg-Schulhoff";1;"19980801";"03";"10042";null;"";"0";" ";"0";"0";null;null;null;" ";"193770@schule.nrw.de";"http://www.georg-schulhoff-realschule.de";1;0;"0";"0";"0";0;null;"0";"0";"0";350712;5676059
"193781";"366016";"Gem. Grundschule Weststadt";"- Primarstufe -";"";"53879";"Euskirchen";"Winkelpfad 60";"02251";"782996";"02251";"782997";null;null;"02";"1";"Euskirchen, GG Weststadt";1;"19990801";"06";"12701";"";"GMS";"0";" ";"0";"0";null;null;null;" ";"193781@schule.nrw.de";"";1;0;"1";"0";"0";0;null;"0";"0";"0";342563;5614929
"193793";"774020";"St.Marien-Schule";"Städt. Kath. Grundschule";"- Primarstufe -";"33129";"Delbrück";"Leipziger Str. 27";"05250";"9819410";"05250";"9819417";null;null;"02";"1";"Delbrück, KG St. Marien-Schule";1;"19980801";"06";"16147";"";"RKB";"0";" ";"0";"0";null;null;null;" ";"193793@schule.nrw.de";"http://www.sankt-marien-schule.de";1;0;"1";"0";"0";0;null;"0";"0";"0";470116;5734321
"193800";"513000";"Evangelische Gesamtschule";"Gelsenkirchen-Bismarck der Ev. Kirche";"von Westfalen (Sekundarstufen I u. II)";"45889";"Gelsenkirchen";"Laarstr. 41";"0209";"983030";"0209";"9830320";null;null;"15";"2";"Gelsenkirchen, GE Ev. Gesamtschule";1;"19980801";"41";"71468";null;"";"1";" ";"0";"0";null;null;null;" ";"193800@schule.nrw.de";"http://www.e-g-g.de";1;0;"0";"0";"0";0;null;"0";"0";"0";368208;5710491
"193811";"314000";"Bertolt-Brecht-Gesamtschule";"Schule der Stadt Bonn";"";"53119";"Bonn";"Schlesienstr. 21-23";"0228";"777230";"0228";"777234";null;null;"15";"1";"Bonn, GE Bertolt-Brecht";1;"19980801";"03";"10170";null;"";"1";" ";"0";"0";null;null;null;" ";"193811@schule.nrw.de";"http://www.bbgbonn.de";1;0;"0";"1";"0";0;null;"0";"0";"0";362574;5623365
"193835";"366028";"Grundschule Mechernich-Satzvey";"Städt. Gem. Grundschule";"";"53894";"Mechernich";"Am Pantaleonskreuz ";"02256";"950969";"02256";"959628";null;null;"02";"1";"Mechernich, GG Mechernich-Satzvey";1;"20000801";"06";"12786";"";"GMS";"0";" ";"0";"0";null;null;null;" ";"193835@schule.nrw.de";"http://grundschulesatzvey.de/";1;0;"1";"0";"0";0;null;"0";"0";"0";337230;5610040
"193847";"515000";"Mosaik-Schule";"- städtische Gemeinschaftsgrundschule -";"";"48161";"Münster";"Dieckmannstr. 131";"0251";"3997724";"0251";"3997725";null;null;"02";"1";"Münster, GG Mosaik-Schule";1;"20000801";"03";"10248";"";"GMS";"0";" ";"0";"0";null;null;null;" ";"193847@schule.nrw.de";"http://www.mosaik-schule.org";1;0;"1";"1";"0";0;null;"0";"0";"0";401544;5758130
"193859";"111000";"International School of Düsseldorf";"Priv. Grundschule des Trägervereins";"International School of Düsseldorf e.V.";"40489";"Düsseldorf";"Niederrheinstr. 323";"0211";"94066";"0211";"4080774";null;null;"02";"2";"Düsseldorf, GG International School";1;"19970801";"36";"73726";"";"GMS";"0";" ";"0";"0";null;null;null;" ";"193859@schule.nrw.de";"";1;0;"1";"0";"0";0;null;"0";"0";"0";342236;5684637
"193872";"770004";"Europaschule Bad Oeynhausen";"Städtische Gesamtschule";"- Sekundarstufe I und II -";"32549";"Bad Oeynhausen";"In der Wiehwisch 12";"05731";"105120";"05731";"105121";null;null;"15";"1";"Bad Oeynhausen, GE Europaschule";1;"19980801";"06";"15970";null;"";"1";" ";"0";"0";null;null;null;" ";"193872@schule.nrw.de";"http://www.gesamtschule-bo.de";1;0;"0";"0";"0";0;null;"1";"0";"0";485941;5785423
"193884";"774036";"Schule Haus Widey Berufskolleg Sek.II";"des Sozialdienst katholischer Frauen";"Gesamtverein e.V.";"33154";"Salzkotten";"Widey 11";"05258";"987460";"05258";"987464";null;null;"30";"2";"Salzkotten, BK Schule Haus Widey";1;"20160801";"55";"83483";"";"";"0";" ";"0";"0";null;null;null;" ";"193884@schule.nrw.de";"http://www.widey.com";1;0;"0";"0";"0";0;null;"0";"0";"0";475043;5727611
"193902";"913000";"Schule an der Froschlake";"Städt. Förderschule, Förderschwerpunkt";"Emotionale und soziale Entwicklung";"44379";"Dortmund";"Froschlake 45";"0231";"4778989-0";"0231";"477898989";null;null;"08";"1";"Dortmund, FÖ ES Froschlake";1;"19980801";"03";"10297";null;"";"0";"EZ";"0";"0";null;null;null;" ";"193902@schule.nrw.de";"";1;0;"1";"1";"0";0;null;"0";"0";"0";386952;5707391
"193914";"162012";"Gymnasium Jüchen";"Gymnasium der Stadt Jüchen";"- Sekundarstufen I und II -";"41363";"Jüchen";"Stadionstr. 75";"02165";"9154100";"02165";"9154199";null;null;"20";"1";"Jüchen, Gym Jüchen";1;"19990801";"06";"11794";null;"";"0";" ";"0";"0";null;null;null;" ";"193914@schule.nrw.de";"http://www.gymnasium-juechen.de";1;0;"0";"0";"0";0;null;"1";"0";"0";325943;5664411
"193926";"962032";"Freie christliche Schule Lüdenscheid";"Priv. evangelische Bekenntnishauptschule";"- Sek. I -  Ersatzschule";"58515";"Lüdenscheid";"Am Schäferland 1";"02351";"456620";"";"";null;null;"04";"2";"Lüdenscheid, EH Priv. ev. Bekenntnissch.";1;"19980801";"44";"73787";null;"EVB";"0";" ";"0";"0";null;null;null;" ";"193926@schule.nrw.de";"";1;0;"0";"0";"0";0;null;"0";"0";"0";404652;5673753
"193938";"913000";"Albert-Einstein-Realschule";"Städt. Realschule";"";"44328";"Dortmund";"Gleiwitzstr. 200";"0231";"5028890";"0231";"5010734";null;null;"10";"1";"Dortmund, RS Albert-Einstein";1;"19990801";"03";"10297";null;"";"0";" ";"0";"0";null;null;null;" ";"193938@schule.nrw.de";"";1;0;"0";"0";"0";0;null;"0";"0";"0";398197;5712347
"193951";"154012";"Realschule An der Fleuth";"- Schule der Sekundarstufe I -";"";"47608";"Geldern";"Westwall 10";"02831";"974192";"02831";"974193";null;null;"10";"1";"Geldern, RS An der Fleuth";1;"19990801";"06";"11599";null;"";"0";" ";"0";"0";null;null;null;" ";"193951@schule.nrw.de";"http://www.realschuleanderfleuth.de";1;0;"0";"0";"0";0;null;"0";"0";"0";314020;5710837
"193963";"154024";"Städtische Realschule Kalkar";"-Schule der Sekundarstufe I i.E.-";"";"47546";"Kalkar";"Am Bollwerk 14";"02824";"999941";"02824";"999940";null;null;"10";"1";"Kalkar, RS Kalkar";1;"19990801";"06";"12075";null;"";"0";" ";"0";"0";null;null;null;" ";"193963@schule.nrw.de";"http://www.realschule-kalkar.de";1;0;"0";"0";"0";0;null;"0";"0";"0";313383;5735015
"193975";"334002";"Städt. Gem. Grundschule";"Brander Feld";"";"52078";"Aachen";"Schagenstr. 40";"0241";"9559446";"0241";"9559448";null;null;"02";"1";"Aachen, GG Brander Feld";1;"20000801";"03";"10194";"";"GMS";"0";" ";"0";"0";null;null;null;" ";"193975@schule.nrw.de";"http://www.grundschule-brander-feld.de";1;0;"1";"0";"0";0;null;"0";"0";"1";299115;5625777
"193987";"382068";"Sternenschule";"Gem. Grundschule Troisdorf-Spich";"Kriegsdorfer Straße";"53842";"Troisdorf";"Kriegsdorfer Str. 48";"02241";"47650";"02241";"844859";null;null;"02";"1";"Troisdorf, GG Sternenschule";1;"19990801";"06";"13328";"";"GMS";"0";" ";"0";"0";null;null;null;" ";"193987@schule.nrw.de";"http://www.sternenschule.de";1;0;"1";"1";"0";0;null;"0";"0";"0";367110;5631800
"194001";"766040";"August-Hermann-Francke-Grundschule Lage";"Priv. evang. Grundschule (Primarstufe)";"des Christl. Schulvereins Lippe e.V.";"32791";"Lage";"Ehlenbrucher Str. 97";"05232";"9996710";"05232";"9996719";null;null;"02";"2";"Lage, EG August-Hermann-Francke";1;"20160801";"44";"73428";"";"EVB";"0";" ";"0";"0";null;null;null;" ";"194001@schule.nrw.de";"";1;0;"0";"0";"0";0;null;"0";"0";"0";481821;5759376
"194013";"954036";"Blote-Vogel-Schule";"Freie Schule nach der Pädagogik";"von Rudolf Steiner";"58454";"Witten";"Stockumer Str. 100";"02302";"956600";"02302";"9566029";null;null;"17";"2";"Witten, FW Blote-Vogel-Schule";1;"19980801";"60";"78323";"";"A";"0";" ";"0";"0";null;null;null;" ";"194013@schule.nrw.de";"";1;0;"1";"0";"0";0;null;"0";"0";"0";386992;5702188
"194025";"774020";"Städt. Gymnasium Delbrück";"- Sekundarstufen I und II -";"";"33129";"Delbrück";"Marktstr. 2";"05250";"996-460";"05250";"996326";null;null;"20";"1";"Delbrück, Gym Marktstr.";1;"19990801";"06";"16147";null;"";"0";" ";"0";"0";null;null;null;" ";"194025@schule.nrw.de";"";1;0;"0";"0";"0";0;null;"0";"0";"0";469613;5735132
"194037";"774036";"Schule Haus Widey, Priv. Förderschule";"im Bildungsbereich BK, Förderschwerpunkt";"Emotionale und soziale Entwicklung";"33154";"Salzkotten";"Widey 11";"05258";"987460";"05258";"987464";null;null;"88";"2";"Salzkotten, FÖ BK ES Haus Widey";1;"19980801";"55";"83483";"";"";"0";" ";"0";"0";null;null;null;" ";"194037@schule.nrw.de";"http://www.widey.com";1;0;"0";"0";"0";0;null;"0";"0";"0";475043;5727611
"194049";"766040";"Städt. Gem. Grundschule Hardissen";"- Primarstufe -";"";"32791";"Lage";"Ricarda-Huch-Weg 1-3";"05232";"929088";"05232";"929090";null;null;"02";"1";"Lage, GG Hardissen";1;"19990801";"06";"15490";"";"GMS";"0";" ";"0";"0";null;null;null;" ";"194049@schule.nrw.de";"";1;0;"0";"0";"0";0;null;"0";"0";"0";486865;5762021
"194050";"366004";"Städtische Realschule";"";"";"53902";"Bad Münstereifel";"Trierer Str. 16";"02253";"545840";"02253";"545841";null;null;"10";"1";"Bad Münstereifel, RS Trierer Str.";1;"19990801";"06";"12713";null;"";"0";" ";"0";"0";null;null;null;" ";"194050@schule.nrw.de";"";1;0;"0";"0";"0";0;null;"0";"0";"0";341531;5602221
"194062";"774016";"Städt. Gem. Grundschule Lindenhof";"- Primarstufe -";"";"33142";"Büren";"Lindenhof 10";"02951";"932332";"02951";"932333";null;null;"02";"1";"Büren, GG Lindenhof";1;"19990801";"06";"15295";"";"GMS";"0";" ";"0";"0";null;null;null;" ";"194062@schule.nrw.de";"";1;0;"1";"0";"0";0;null;"0";"0";"0";469431;5711898
