BKIndex;Flag;FKS;AP;BGrp;BFeld;Ebene3;BAKLALT;BAGRALT;Sortierung;Status;Flag_APOBK;Beschreibung;Beschreibung_W;Beschreibung_MW;geaendert;BAKL;BAGR;Ebene1;Ebene2
10;"4";"999";"07";"G";"FR";"XX";"**";"****";20;"noch ohne Schlüssel";"1";"Sonstiger Ausbildungsberuf Farbtechnik und Raumgestaltung";"Sonstiger Ausbildungsberuf Farbtechnik und Raumgestaltung";"Sonstiger Ausbildungsberuf Farbtechnik und Raumgestaltung";;"*****";"********";"XX";"XX"
40;"3";"101";"07";"T";"HT";"**";"**";"****";80;"Ausgelaufen";"3";"Schüler mit Arbeitsverhältnis und Praktikanten - Holztechnik";"Schülerinnen mit Arbeitsverhältnis und Praktikantinnen - Holztechnik";"Schüler/-innen mit Arbeitsverh. u. Praktikanten/Praktikantinnen - Holztechnik";;"*****";"********";"**";"**"
40;"3";"102";"07";"T";"HT";"**";"**";"****";90;"Ausgelaufen";"3";"Schüler in berufsvorb. Maßnahmen der AV u. freier Träger - Holztechnik";"Schülerinnen in berufsvorb. Maßnahmen der AV u. freier Träger - Holztechnik";"Schüler/-innen in berufsvorb. Maßn. der AV u. freier Träger - Holztechnik";;"*****";"********";"**";"**"
40;"3";"103";"07";"T";"HT";"**";"**";"****";100;"Ausgelaufen";"3";"Schüler ohne Arbeitsverhältnis - Holztechnik";"Schülerinnen ohne Arbeitsverhältnis - Holztechnik";"Schüler/-innen ohne Arbeitsverhältnis - Holztechnik";;"*****";"********";"**";"**"
40;"3";"104";"07";"T";"HT";"**";"**";"****";110;"Ausgelaufen";"3";"Werkstattjahr - Holztechnik";"Werkstattjahr - Holztechnik";"Werkstattjahr - Holztechnik";;"*****";"********";"**";"**"
57;"1";"106";"07";"*";"**";"**";"**";"****";145;"********************";"2";"Physik/Chemie/Biologie";"Physik/Chemie/Biologie";"Physik/Chemie/Biologie";;"41";"********";"TN";"PC"
58;"1";"106";"07";"*";"**";"AP";"**";"****";148;"********************";"2";"Schüler mit Arbeitsverh. u. Praktikanten - Physik/Chemie/Biologie";"Schülerinnen mit Arbeitsverh. u. Praktikantinnen - Physik/Chemie/Biologie";"Schüler/-innen mit Arbeitsverh. u. Praktikanten/Praktikantinnen - Physik/Chemie/Biologie";;"*****";"********";"TN";"PC"
58;"1";"206";"07";"*";"**";"AV";"**";"****";149;"********************";"2";"Schüler in berufsvorb. Maßn. der AV u. freier Träger - Physik/Chemie/Biologie";"Schülerinnen in berufsvorb. Maßn. der AV u. freier Träger - Physik/Chemie/Biologie";"Schüler/-innen in berufsvorb. Maßn. der AV u. freier Träger - Physik/Chemie/Biologie";;"*****";"********";"TN";"PC"
58;"1";"306";"07";"*";"**";"OA";"**";"****";150;"********************";"2";"Schüler ohne Arbeitsverhältnis - Physik/Chemie/Biologie";"Schülerinnen ohne Arbeitsverhältnis - Physik/Chemie/Biologie";"Schüler/-innen ohne Arbeitsverhältnis - Physik/Chemie/Biologie";;"*****";"********";"TN";"PC"
58;"1";"406";"07";"*";"**";"WJ";"**";"****";151;"********************";"2";"Werkstattjahr - Physik/Chemie/Biologie";"Werkstattjahr - Physik/Chemie/Biologie";"Werkstattjahr - Physik/Chemie/Biologie";;"*****";"********";"TN";"PC"
58;"1";"606";"07";"*";"**";"AV";"**";"****";151;"********************";"2";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Physik/Chemie/Biologie";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Physik/Chemie/Biologie";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Physik/Chemie/Biologie";;"*****";"********";"TN";"PC"
90;"3";"112";"07";"T";"ET";"**";"31";"3131";210;"Ausgelaufen";"3";"Elektroniker für Maschinen und Antriebstechnik";"Elektronikerin für Maschinen und Antriebstechnik";"Elektroniker/-in für Maschinen und Antriebstechnik";;"*****";"2622203";"**";"**"
91;"1";"106";"07";"*";"**";"**";"**";"****";221;"********************";"2";"Physik/Chemie/Biologie";"Physik/Chemie/Biologie";"Physik/Chemie/Biologie";;"41";"********";"TN";"PC"
92;"1";"106";"07";"*";"**";"**";"**";"****";223;"********************";"2";"Physik/Chemie/Biologie";"Physik/Chemie/Biologie";"Physik/Chemie/Biologie";;"41";"********";"TN";"PC"
210;"1";"148";"07";"W";"WI";"PW";"78";"7853";440;"********************";"1";"FS Wirtschaft/Betriebswirtschaft - Produktionswirtschaft";"FS Wirtschaft/Betriebswirtschaft - Produktionswirtschaft";"FS Wirtschaft/Betriebswirtschaft - Produktionswirtschaft";;"*****";"7130305";"WI";"BW"
220;"3";"101";"07";"A";"AW";"**";"05";"0513";460;"Ausgelaufen";"1";"FS Agrarwirtschaft Gartenbau - Staudengärtnerei";"FS Agrarwirtschaft Gartenbau - Staudengärtnerei";"FS Agrarwirtschaft Gartenbau - Staudengärtnerei";;"*****";"********";"**";"**"
10;"3";"177";"08";"T";"ET";"**";"31";"3163";10;"Ausgelaufen";"1";"Elektroniker für luftfahrttechnische Systeme";"Elektronikerin für luftfahrttechnische Systeme";"Elektroniker/-in für luftfahrttechnische Systeme";;"*****";"2633202";"**";"**"
10;"1";"232";"08";"A";"AW";"A3";"05";"0510";10;"********************";"1";"Gärtner - Zierpflanzenbau";"Gärtnerin - Zierpflanzenbau";"Gärtner/-in - Zierpflanzenbau";;"*****";"1212204";"AW";"**"
10;"3";"265";"08";"T";"HT";"**";"50";"5052";10;"Ausgelaufen";"1";"Holzmechaniker - Bauteile- und Bauzubehörindustrie";"Holzmechanikerin - Bauteile- und Bauzubehörindustrie";"Holzmechaniker/-in - Bauteile- und Bauzubehörindustrie";;"*****";"2234206";"**";"**"
10;"1";"329";"08";"*";"**";"A3";"**";"****";10;"********************";"2";"Maler und Lackierer - Ausbautechnik und Oberflächengestaltung";"Malerin und Lackiererin - Ausbautechnik und Oberflächengestaltung";"Maler/-in und Lackierer/-in  - Ausbautechnik und Oberflächengestaltung";;"*****";"********";"TN";"**"
10;"1";"368";"08";"A";"AW";"A3";"02";"0238";10;"********************";"1";"Pferdewirt - Pferderennen";"Pferdewirtin - Pferderennen";"Pferdewirt/-in - Pferderennen";;"*****";"1132202";"AW";"**"
10;"3";"439";"08";"O";"OH";"**";"64";"6410";10;"Ausgelaufen";"1";"Technischer Zeichner - Stahlbau";"Technische Zeichnerin - Stahlbau";"Technischer Zeichner/-in - Stahlbau";;"*****";"********";"**";"**"
10;"3";"444";"08";"O";"OH";"**";"34";"3494";10;"Ausgelaufen";"1";"Textilmechaniker - Vliesstoff";"Textilmechanikerin - Vliesstoff";"Textilmechaniker/-in - Vliesstoff";;"*****";"2810202";"**";"**"
10;"2";"468";"08";"W";"WV";"A3";"78";"7878";10;"********************";"1";"Verwaltungsfachangestellter - Römisch-katholische Kirche";"Verwaltungsfachangestellte - Römisch-katholische Kirche";"Verwaltungsfachangestellte/-r - Römisch-katholische Kirche";;"*****";"7328206";"WV";"**"
10;"4";"999";"08";"S";"GH";"XX";"**";"****";20;"noch ohne Schlüssel";"1";"Sonstiger Ausbildungsberuf Gesundheit";"Sonstiger Ausbildungsberuf Gesundheit";"Sonstiger Ausbildungsberuf Gesundheit";;"*****";"********";"XX";"XX"
40;"3";"101";"08";"T";"IT";"**";"**";"****";80;"Ausgelaufen";"3";"Schüler mit Arbeitsverhältnis und Praktikanten - Informations- u. Telekomm.technik";"Schülerinnen mit Arbeitsverhältnis und Praktikantinnen - Informations- u. Telekomm.technik";"Schüler/-innen mit Arbeitsverh. u. Praktikanten/Praktikantinnen - Informations- u. Telekomm.technik";;"*****";"********";"**";"**"
40;"3";"102";"08";"T";"IT";"**";"**";"****";90;"Ausgelaufen";"3";"Schüler in berufsvorb. Maßnahmen der AV u. freier Träger - Informations- u. Telekomm.technik";"Schülerinnen in berufsvorb. Maßnahmen der AV u. freier Träger - Informations- u. Telekomm.technik";"Schüler/-innen in berufsvorb. Maßn. der AV u. freier Träger - Informations- u. Telekomm.technik";;"*****";"********";"**";"**"
40;"3";"103";"08";"T";"IT";"**";"**";"****";100;"Ausgelaufen";"3";"Schüler ohne Arbeitsverhältnis - Informations- und Telekommunikationstechnik";"Schülerinnen ohne Arbeitsverhältnis - Informations- und Telekommunikationstechnik";"Schüler/-innen ohne Arbeitsverhältnis - Informations- und Telekommunikationstechnik";;"*****";"********";"**";"**"
40;"3";"104";"08";"T";"IT";"**";"**";"****";110;"Ausgelaufen";"3";"Werkstattjahr - Informations- und Telekommunikationstechnik";"Werkstattjahr - Informations- und Telekommunikationstechnik";"Werkstattjahr - Informations- und Telekommunikationstechnik";;"*****";"********";"**";"**"
57;"1";"106";"08";"*";"**";"**";"**";"****";145;"********************";"2";"Textiltechnik und Bekleidung";"Textiltechnik und Bekleidung";"Textiltechnik und Bekleidung";;"28";"********";"TN";"TB"
58;"1";"106";"08";"*";"**";"AP";"**";"****";148;"********************";"2";"Schüler mit Arbeitsverh. u. Praktikanten - Textiltechnik und Bekleidung";"Schülerinnen mit Arbeitsverh. u. Praktikantinnen - Textiltechnik und Bekleidung";"Schüler/-innen mit Arbeitsverh. u. Praktikanten/Praktikantinnen - Textiltechnik und Bekleidung";;"*****";"********";"TN";"TB"
58;"1";"206";"08";"*";"**";"AV";"**";"****";149;"********************";"2";"Schüler in berufsvorb. Maßn. der AV u. freier Träger - Textiltechnik und Bekleidung";"Schülerinnen in berufsvorb. Maßn. der AV u. freier Träger - Textiltechnik und Bekleidung";"Schüler/-innen in berufsvorb. Maßn. der AV u. freier Träger - Textiltechnik und Bekleidung";;"*****";"********";"TN";"TB"
58;"1";"306";"08";"*";"**";"OA";"**";"****";150;"********************";"2";"Schüler ohne Arbeitsverhältnis - Textiltechnik und Bekleidung";"Schülerinnen ohne Arbeitsverhältnis - Textiltechnik und Bekleidung";"Schüler/-innen ohne Arbeitsverhältnis - Textiltechnik und Bekleidung";;"*****";"********";"TN";"TB"
58;"1";"406";"08";"*";"**";"WJ";"**";"****";151;"********************";"2";"Werkstattjahr - Textiltechnik und Bekleidung";"Werkstattjahr - Textiltechnik und Bekleidung";"Werkstattjahr - Textiltechnik und Bekleidung";;"*****";"********";"TN";"TB"
58;"1";"606";"08";"*";"**";"AV";"**";"****";151;"********************";"2";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Textiltechnik und Bekleidung";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Textiltechnik und Bekleidung";"Berufsvorb. Bildungsmaßn. Rehabilitation (BvB Reha) - Textiltechnik und Bekleidung";;"*****";"********";"TN";"TB"
91;"1";"106";"08";"*";"**";"**";"**";"****";221;"********************";"2";"Textiltechnik und Bekleidung";"Textiltechnik und Bekleidung";"Textiltechnik und Bekleidung";;"28";"********";"TN";"TB"
92;"1";"106";"08";"*";"**";"**";"**";"****";223;"********************";"2";"Textiltechnik und Bekleidung";"Textiltechnik und Bekleidung";"Textiltechnik und Bekleidung";;"28";"********";"TN";"TB"
210;"1";"148";"08";"W";"WI";"RW";"77";"7720";440;"********************";"1";"FS Wirtschaft/Betriebswirtschaft - Rechnungswesen";"FS Wirtschaft/Betriebswirtschaft - Rechnungswesen";"FS Wirtschaft/Betriebswirtschaft - Rechnungswesen";;"*****";"7221302";"WI";"BW"
220;"3";"101";"08";"A";"AW";"**";"05";"0513";460;"Ausgelaufen";"1";"FS Agrarwirtschaft Gartenbau - Zierpflanzenbau";"FS Agrarwirtschaft Gartenbau - Zierpflanzenbau";"FS Agrarwirtschaft Gartenbau - Zierpflanzenbau";;"*****";"1219308";"**";"**"
10;"1";"177";"09";"T";"ET";"A4";"**";"****";10;"********************";"1";"Elektroniker - FR Automatisierungstechnik";"Elektronikerin - FR Automatisierungstechnik";"Elektroniker/-in - FR Automatisierungstechnik";;"*****";"2612201";"TN";"**"
10;"3";"265";"09";"T";"HT";"**";"50";"5051";10;"Ausgelaufen";"1";"Holzmechaniker - Möbel- und Innenausbauindustrie";"Holzmechanikerin - Möbel- und Innenausbauindustrie";"Holzmechaniker/-in - Möbel- und Innenausbauindustrie";;"*****";"2234207";"**";"**"
10;"1";"329";"09";"*";"**";"A3";"**";"****";10;"********************";"2";"Maler und Lackierer - Energieeffizienz- und Gestaltungstechnik";"Malerin und Lackiererin - Energieeffizienz- und Gestaltungstechnik";"Maler/-in und Lackierer/-in  - Energieeffizienz- und Gestaltungstechnik";;"*****";"********";"TN";"**"
10;"1";"368";"09";"A";"AW";"A3";"02";"0238";10;"********************";"1";"Pferdewirt - Pferdezucht";"Pferdewirtin - Pferdezucht";"Pferdewirt/-in - Pferdezucht";;"*****";"1131201";"AW";"**"
10;"3";"444";"09";"O";"OH";"**";"34";"3412";10;"Ausgelaufen";"1";"Textilmechaniker - Weberei";"Textilmechanikerin - Weberei";"Textilmechaniker/-in - Weberei";;"*****";"2810202";"**";"**"
10;"2";"468";"09";"W";"WV";"A3";"78";"7873";10;"********************";"1";"Verwaltungsfachangestellter - Versorgungsverwaltung";"Verwaltungsfachangestellte - Versorgungsverwaltung";"Verwaltungsfachangestellte/-r - Versorgungsverwaltung";;"*****";"7320212";"WV";"**"
10;"4";"999";"09";"T";"HT";"XX";"**";"****";20;"noch ohne Schlüssel";"1";"Sonstiger Ausbildungsberuf Holztechnik";"Sonstiger Ausbildungsberuf Holztechnik";"Sonstiger Ausbildungsberuf Holztechnik";;"*****";"********";"XX";"XX"
40;"3";"101";"09";"S";"KP";"**";"**";"****";80;"Ausgelaufen";"3";"Schüler mit Arbeitsverhältnis und Praktikanten - Körperpflege";"Schülerinnen mit Arbeitsverhältnis und Praktikantinnen - Körperpflege";"Schüler/-innen mit Arbeitsverh. u. Praktikanten/Praktikantinnen - Körperpflege";;"*****";"********";"**";"**"
40;"3";"102";"09";"S";"KP";"**";"**";"****";90;"Ausgelaufen";"3";"Schüler in berufsvorb. Maßnahmen der AV u. freier Träger - Körperpflege";"Schülerinnen in berufsvorb. Maßnahmen der AV u. freier Träger - Körperpflege";"Schüler/-innen in berufsvorb. Maßn. der AV u. freier Träger - Körperpflege";;"*****";"********";"**";"**"
40;"3";"103";"09";"S";"KP";"**";"**";"****";100;"Ausgelaufen";"3";"Schüler ohne Arbeitsverhältnis - Körperpflege";"Schülerinnen ohne Arbeitsverhältnis - Körperpflege";"Schüler/-innen ohne Arbeitsverhältnis - Körperpflege";;"*****";"********";"**";"**"
40;"3";"104";"09";"S";"KP";"**";"**";"****";110;"Ausgelaufen";"3";"Werkstattjahr - Körperpflege";"Werkstattjahr - Körperpflege";"Werkstattjahr - Körperpflege";;"*****";"********";"**";"**"
91;"1";"106";"09";"*";"**";"**";"**";"****";221;"********************";"2";"Informations- und Telekommunikationstechnik";"Informations- und Telekommunikationstechnik";"Informations- und Telekommunikationstechnik";;"43";"********";"TN";"IT"
92;"1";"106";"09";"*";"**";"**";"**";"****";223;"********************";"2";"Informations- und Telekommunikationstechnik";"Informations- und Telekommunikationstechnik";"Informations- und Telekommunikationstechnik";;"43";"********";"TN";"IT"
210;"1";"148";"09";"W";"WI";"RE";"78";"7853";440;"********************";"1";"FS Wirtschaft/Betriebswirtschaft - Recht";"FS Wirtschaft/Betriebswirtschaft - Recht";"FS Wirtschaft/Betriebswirtschaft - Recht";;"*****";"7138301";"WI";"BW"
220;"3";"101";"09";"A";"AW";"**";"05";"0510";460;"Ausgelaufen";"1";"FS Agrarwirtschaft Gartenbau - Produktion und Vermarktung";"FS Agrarwirtschaft Gartenbau - Produktion und Vermarktung";"FS Agrarwirtschaft Gartenbau - Produktion und Vermarktung";;"*****";"********";"**";"**"
10;"1";"177";"10";"*";"**";"A4";"**";"****";10;"********************";"2";"Elektroniker für Gebäudesystemintegration";"Elektronikerin für Gebäudesystemintegration";"Elektroniker/-in für Gebäudesystemintegration";;"*****";"********";"TN";"**"
10;"1";"265";"10";"T";"HT";"A3";"50";"5052";10;"********************";"1";"Holzmechaniker - Bauelemente, Holzpackmittel und Rahmen";"Holzmechanikerin - Bauelemente, Holzpackmittel und Rahmen";"Holzmechaniker/-in - Bauelemente, Holzpackmittel und Rahmen";;"*****";"2234206";"TN";"**"
10;"1";"368";"10";"A";"AW";"A3";"02";"0238";10;"********************";"1";"Pferdewirt - Spezialreitwesen";"Pferdewirtin - Spezialreitwesen";"Pferdewirt/-in - Spezialreitwesen";;"*****";"1132203";"AW";"**"
10;"4";"999";"10";"T";"MT";"XX";"**";"****";20;"noch ohne Schlüssel";"1";"Sonstiger Ausbildungsberuf Metalltechnik";"Sonstiger Ausbildungsberuf Metalltechnik";"Sonstiger Ausbildungsberuf Metalltechnik";;"*****";"********";"XX";"XX"
40;"3";"101";"10";"T";"MM";"**";"**";"****";80;"Ausgelaufen";"3";"Schüler mit Arbeitsverhältnis und Praktikanten - Medien/Medientechnologie";"Schülerinnen mit Arbeitsverhältnis und Praktikantinnen - Medien/Medientechnologie";"Schüler/-innen mit Arbeitsverh. u. Praktikanten/Praktikantinnen - Medien/Medientechnologie";;"*****";"********";"**";"**"
40;"3";"102";"10";"T";"MM";"**";"**";"****";90;"Ausgelaufen";"3";"Schüler in berufsvorb. Maßnahmen der AV u. freier Träger - Medien/Medientechnologie";"Schülerinnen in berufsvorb. Maßnahmen der AV u. freier Träger - Medien/Medientechnologie";"Schüler/-innen in berufsvorb. Maßn. der AV u. freier Träger - Medien/Medientechnologie";;"*****";"********";"**";"**"
40;"3";"103";"10";"T";"MM";"**";"**";"****";100;"Ausgelaufen";"3";"Schüler ohne Arbeitsverhältnis - Medien/Medientechnologie";"Schülerinnen ohne Arbeitsverhältnis - Medien/Medientechnologie";"Schüler/-innen ohne Arbeitsverhältnis - Medien/Medientechnologie";;"*****";"********";"**";"**"
40;"3";"104";"10";"T";"MM";"**";"**";"****";110;"Ausgelaufen";"3";"Werkstattjahr - Medien/Medientechnologie";"Werkstattjahr - Medien/Medientechnologie";"Werkstattjahr - Medien/Medientechnologie";;"*****";"********";"**";"**"
146;"1";"110";"10";"T";"TC";"BA";"**";"****";329;"********************";"2";"Ingenieurtechnik: Berufsabschluss Bautechnische/-r Assistent/-in (Klasse 13) (Jg 03)";"Ingenieurtechnik: Berufsabschluss Bautechnische/-r Assistent/-in (Klasse 13) (Jg 03)";"Ingenieurtechnik: Berufsabschluss Bautechnische/-r Assistent/-in (Klasse 13) (Jg 03)";;"*****";"3110202";"TN";"BT"
210;"1";"148";"10";"W";"WI";"RT";"70";"7020";440;"********************";"1";"FS Wirtschaft/Betriebswirtschaft - Reiseverkehr / Touristik";"FS Wirtschaft/Betriebswirtschaft - Reiseverkehr / Touristik";"FS Wirtschaft/Betriebswirtschaft - Reiseverkehr / Touristik";;"*****";"6311301";"WI";"BW"
220;"1";"101";"10";"A";"AW";"DG";"05";"0524";460;"********************";"1";"FS Agrarwirtschaft/Gartenbau Stufe I - Dienstleistungsgartenbau";"FS Agrarwirtschaft/Gartenbau Stufe I - Dienstleistungsgartenbau";"FS Agrarwirtschaft/Gartenbau Stufe I - Dienstleistungsgartenbau";;"*****";"1219309";"AW";"GB"
10;"1";"177";"11";"*";"**";"A4";"**";"****";10;"********************";"2";"Elektroniker  FR Automatisierungs- und Systemtechnik";"Elektronikerin  FR Automatisierungs- und Systemtechnik";"Elektroniker/-in FR Automatisierungs- und Systemtechnik";;"*****";"********";"TN";"**"
10;"1";"265";"11";"T";"HT";"A3";"50";"5051";10;"********************";"1";"Holzmechaniker - Möbelbau und Innenausbau";"Holzmechanikerin - Möbelbau und Innenausbau";"Holzmechaniker/-in - Möbelbau und Innenausbau";;"*****";"2234207";"TN";"**"
10;"4";"999";"11";"X";"XX";"XX";"**";"****";20;"noch ohne Schlüssel";"1";"Sonstiger Ausbildungsberuf ohne Berufsfeld";"Sonstiger Ausbildungsberuf ohne Berufsfeld";"Sonstiger Ausbildungsberuf ohne Berufsfeld";;"*****";"********";"XX";"XX"
40;"3";"101";"11";"T";"MZ";"**";"**";"****";80;"Ausgelaufen";"3";"Schüler mit Arbeitsverhältnis und Praktikanten - Medizintechnik";"Schülerinnen mit Arbeitsverhältnis und Praktikantinnen - Medizintechnik";"Schüler/-innen mit Arbeitsverh. u. Praktikanten/Praktikantinnen - Medizintechnik";;"*****";"********";"**";"**"
40;"3";"102";"11";"T";"MZ";"**";"**";"****";90;"Ausgelaufen";"3";"Schüler in berufsvorb. Maßnahmen der AV u. freier Träger - Medizintechnik";"Schülerinnen in berufsvorb. Maßnahmen der AV u. freier Träger - Medizintechnik";"Schüler/-innen in berufsvorb. Maßn. der AV u. freier Träger - Medizintechnik";;"*****";"********";"**";"**"
40;"3";"103";"11";"T";"MZ";"**";"**";"****";100;"Ausgelaufen";"3";"Schüler ohne Arbeitsverhältnis - Medizintechnik";"Schülerinnen ohne Arbeitsverhältnis - Medizintechnik";"Schüler/-innen ohne Arbeitsverhältnis - Medizintechnik";;"*****";"********";"**";"**"
